model,experiment,ensemble,variable,zstore,domain
MPI-ESM1-2-HR,1pctCO2,r1i1p1f1,hurs,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/1pctCO2/r1i1p1f1/Amon/hurs/gn/v20190815/,Amon
MPI-ESM1-2-HR,1pctCO2,r1i1p1f1,o2sat,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/1pctCO2/r1i1p1f1/Oyr/o2sat/gn/v20200909/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,sndmasssnf,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/sndmasssnf/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,osaltpadvect,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/osaltpadvect/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,siconca,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconca/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,sisnconc,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/sisnconc/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,sisnthick,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/sisnthick/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,sispeed,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/sispeed/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,sitemptop,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/sitemptop/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,sithick,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/sithick/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,sitimefrac,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/sitimefrac/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,siu,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siu/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,siv,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siv/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,sivol,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/sivol/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,sisnmass,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/sisnmass/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,clt,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/day/clt/gn/v20190710/,day
MPI-ESM1-2-HR,ssp126,r1i1p1f1,hfls,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/day/hfls/gn/v20190710/,day
MPI-ESM1-2-HR,ssp126,r1i1p1f1,msftbarot,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/msftbarot/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,msftmz,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/msftmz/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,msftmzmpa,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/msftmzmpa/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,no3,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/no3/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,o2,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/o2/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,o2min,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/o2min/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,o2sat,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/o2sat/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,mlotst,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/mlotst/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,obvfsq,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/obvfsq/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,pbo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/pbo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,ph,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/ph/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,phyc,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/phyc/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,phydiaz,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/phydiaz/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,tos,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/tos/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,umo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/umo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,hfds,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/hfds/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,ocfriver,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/ocfriver/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,chldiaz,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/chldiaz/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,masscello,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/masscello/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,intdic,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/intdic/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,so,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/so/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,soga,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/soga/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,sos,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/sos/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,sosga,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/sosga/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,spco2,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/spco2/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,simass,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/simass/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,talk,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/talk/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,intpp,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/intpp/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,tauuo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/tauuo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,thetao,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/thetao/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,thetaoga,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/thetaoga/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,thkcello,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/thkcello/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,phyp,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/phyp/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,phymisc,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/phymisc/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,tosga,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/tosga/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,phyfe,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/phyfe/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,tauvo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/tauvo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,dfe,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/dfe/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,difvho,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/difvho/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,difvso,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/difvso/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,wmo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/wmo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,wo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/wo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,hursmin,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/day/hursmin/gn/v20190710/,day
MPI-ESM1-2-HR,ssp126,r1i1p1f1,zo2min,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/zo2min/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,zooc,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/zooc/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,zos,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/zos/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,zostoga,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/zostoga/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,wfo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/wfo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,bddtalk,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/bddtalk/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,bddtdife,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/bddtdife/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,bddtdin,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/bddtdin/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,bddtdip,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/bddtdip/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,bddtdisi,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/bddtdisi/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,bfe,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/bfe/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,icfriver,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/icfriver/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,hfbasin,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/hfbasin/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,bddtdic,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/bddtdic/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,volo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/volo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,vo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/vo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,vmo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/vmo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,expc,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/expc/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,expcalc,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/expcalc/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,expsi,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/expsi/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,fgco2,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/fgco2/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,graz,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/graz/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,no3,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/no3/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,o2,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/o2/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,opottempdiff,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/opottempdiff/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,opottempmint,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/opottempmint/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,opottemppadvect,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/opottemppadvect/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,opottemppmdiff,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/opottemppmdiff/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,opottemprmadvect,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/opottemprmadvect/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,dcalc,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/dcalc/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,chl,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/chl/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,uo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/uo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,bsi,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Oyr/bsi/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,si,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/si/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,tasmin,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Amon/tasmin/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,sfdsi,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/sfdsi/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,pop,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/pop/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,ta,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Amon/ta/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,tas,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Amon/tas/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,tasmax,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Amon/tasmax/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,phyn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/phyn/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,po4,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/po4/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,pon,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/pon/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,rsntds,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/rsntds/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,treeFrac,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Eyr/treeFrac/gn/v20190710/,Eyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,snw,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/LImon/snw/gn/v20190710/,LImon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,lai,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Lmon/lai/gn/v20190710/,Lmon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,hfss,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/day/hfss/gn/v20190710/,day
MPI-ESM1-2-HR,ssp126,r1i1p1f1,expc,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/expc/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,epsi100,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Omon/epsi100/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,tauv,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Amon/tauv/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,ts,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Amon/ts/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,ua,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Amon/ua/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,uas,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Amon/uas/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,va,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Amon/va/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,vas,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Amon/vas/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,wap,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Amon/wap/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,tauu,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Amon/tauu/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,zg,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Amon/zg/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,hur,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/CFmon/hur/gn/v20190710/,CFmon
MPI-ESM1-2-HR,ssp126,r1i1p1f1,prw,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Eday/prw/gn/v20190710/,Eday
MPI-ESM1-2-HR,ssp126,r1i1p1f1,ta,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/EdayZ/ta/gn/v20190710/,EdayZ
MPI-ESM1-2-HR,ssp126,r1i1p1f1,ua,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/EdayZ/ua/gn/v20190710/,EdayZ
MPI-ESM1-2-HR,ssp126,r1i1p1f1,baresoilFrac,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Eyr/baresoilFrac/gn/v20190710/,Eyr
MPI-ESM1-2-HR,ssp126,r1i1p1f1,cropFrac,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/Eyr/cropFrac/gn/v20190710/,Eyr
